ID_Finance,Tax_Period,Chiffre_Affaires,Benefice,RefEmployer
770,2011-12-30,0,0,263043675
771,2014-06-30,0,0,860654230
772,2014-12-30,0,0,800598087
773,2014-06-30,0,0,860802156
774,2013-12-30,0,0,412177598
775,2014-06-30,0,0,841669030
776,2013-09-30,15231373,14206450,860136925
777,2013-06-30,2882005,2291796,860204201
778,2012-12-30,0,0,453761173
779,2014-06-30,7162,7082,452661343
780,2014-04-30,0,0,860366710
781,NULL,NULL,NULL,860450112
782,NULL,NULL,NULL,860920838
783,NULL,NULL,NULL,860637929
784,2013-12-30,107758,107758,742477077
785,2014-12-30,0,0,860965588
786,2013-12-30,0,0,208711444
787,2013-12-30,8625447,7564547,860197576
788,2013-06-30,83181439574,5840349457,42103580
789,2013-12-30,109537,44386,860682722
790,NULL,NULL,NULL,251360283
791,2015-03-30,0,0,860488746
792,2013-12-30,1,NULL,860823281
793,2014-12-30,0,0,953313718
794,2014-03-30,179619,163579,860372907
795,2014-12-30,0,0,942894991
796,2014-12-30,0,0,261661619
797,2012-12-30,0,0,860980570
798,2013-12-30,0,0,860621038
799,2013-12-30,9352062,6714500,860179548
800,2013-12-30,7126582,4429057,860512633
801,2014-12-30,0,0,860706423
802,2014-04-30,0,0,860311425
803,2014-04-30,173397,173397,860870332
804,2014-09-30,13971506,7495330,860107517
805,2014-09-30,0,0,205862551
806,2014-06-30,738479,720354,860798677
807,2013-12-30,417726,198935,742547861
808,NULL,NULL,NULL,860746185
809,NULL,NULL,NULL,860823115
810,2013-12-30,0,0,860890442
811,2013-12-30,75386,45651,860340301
812,2013-12-30,332725,38849,860665490
813,2014-12-30,0,0,454490755
814,2013-12-30,1131,NULL,861018211
815,2014-12-30,0,0,271030610
816,2013-12-30,35842,24654,860739564
817,2014-12-30,0,0,261801057
818,2013-12-30,470162,324146,860145678
819,2013-12-30,157220,148673,860762311
820,2014-12-30,210130,174930,510182822
821,2013-12-30,608068,328272,953277997
822,2014-12-30,0,0,860955152
823,2015-03-30,0,0,860814635
824,2014-12-30,0,0,432049171
825,2013-12-30,0,0,860896576
826,2014-03-30,0,0,860579498
827,2012-05-30,0,0,860751386
828,2013-12-30,0,0,861041362
829,2014-12-30,0,0,10879097
830,NULL,NULL,NULL,860208787
831,2013-12-30,8276318,8056313,860098918
832,2014-02-28,0,0,271637284
833,2014-06-30,0,0,264038157
834,2013-12-30,0,0,271193217
835,2013-12-30,0,0,273047891
836,2013-12-30,83003,83003,860473041
837,2014-12-30,248956,248956,263045615
838,2014-12-30,0,0,205065622
839,2014-12-30,0,0,651293621
840,2014-06-30,182387,181846,237212637
841,2013-12-30,30349,30349,204348607
842,2013-12-30,910615,NULL,204672898
843,2014-06-30,268733,223537,860173960
844,NULL,NULL,NULL,860733337
845,NULL,NULL,NULL,860461634
846,NULL,NULL,NULL,866000754
847,2013-12-30,556608,506133,860850880
848,NULL,NULL,NULL,753146032
849,2013-09-30,5372021,3464222,860098920
850,2014-06-30,0,0,263682209
851,2013-12-30,405068,229263,455054881
852,2013-12-30,44120,44120,461729756
853,2013-12-30,17120450,NULL,161743588
854,2013-12-30,0,0,271039885
855,2013-12-30,0,0,263097960
856,2013-12-30,0,0,263769438
857,2013-12-30,0,0,860696673
858,2013-12-30,43996,41295,237065563
859,NULL,NULL,NULL,680566646
860,NULL,NULL,NULL,860215931
861,2014-12-30,86778,67525,860329290
862,2014-12-30,0,0,10538668
863,2013-12-30,0,0,860814583
864,2013-12-30,0,0,300737604
865,2013-12-30,113794,113794,942937689
866,2014-06-30,0,0,860340359
867,2014-12-30,0,0,651249400
868,2014-12-30,0,0,860712244
869,NULL,NULL,NULL,860558399
870,2014-12-30,0,0,453527390
871,NULL,NULL,NULL,411801911
872,2014-12-30,0,0,273800878
873,2014-12-30,0,0,860499128
874,2013-12-30,62448,62329,860643843
875,2013-12-30,0,0,202244767
876,NULL,NULL,NULL,860755005
877,2012-12-30,54930,54930,860668798
878,2014-06-30,0,0,465506774
879,2013-12-30,692292,568341,510157597
880,NULL,NULL,NULL,866272796
881,2013-06-30,9540336,8402608,860072608
882,2013-12-30,361962,353795,20678512
883,NULL,NULL,NULL,866052344
884,2013-12-30,162269,135353,860766781
885,2014-06-30,89540,89540,201917394
886,2014-12-30,0,0,453038627
887,2014-06-30,23278,23278,860639694
888,2013-12-30,28726,23488,860204322
889,2013-12-30,326508,NULL,866055125
890,NULL,NULL,NULL,942514429
891,2014-12-30,0,0,860994183
892,2012-12-30,247178,227512,860182044
893,2014-06-30,0,0,860897609
894,2014-12-30,0,0,861028254
895,2013-12-30,188605,183875,860358137
896,2013-12-30,450155,450155,860549101
897,NULL,NULL,NULL,860208371
898,2014-06-30,22275896,21860482,860294012
899,NULL,NULL,NULL,770641179
900,2014-06-30,326524,318119,860657159
901,2014-09-30,0,0,860840900
902,2013-12-30,0,0,43675065
903,2014-06-30,181587,41700,860405182
904,2014-02-28,0,0,860259359
905,NULL,NULL,NULL,860983672
906,2013-12-30,0,0,461272881
907,NULL,NULL,NULL,931038578
908,2013-12-30,0,0,860586590
909,2013-12-30,0,0,841637109
910,2013-12-30,167690,149569,860665886
911,2014-12-30,0,0,860846107
912,2014-06-30,299904,293199,860378502
913,2014-12-30,0,0,364661715
914,2013-12-30,14700,NULL,860977121
915,2013-12-30,263971,242537,860842503
916,2013-12-30,0,0,412093408
917,2014-12-30,0,0,510145255
918,2013-12-30,0,0,860655068
919,2013-12-30,700591,NULL,261558976
920,2014-06-30,0,0,200459079
921,NULL,NULL,NULL,510481781
922,2014-06-30,104919,104919,861046551
923,2014-06-30,0,0,452639557
924,NULL,NULL,NULL,352310079
925,2014-06-30,84225,80243,942400356
926,2013-12-30,300,300,861010872
927,2013-12-30,1653863,1453863,208862731
928,2013-12-30,528131,527203,860727677
929,NULL,NULL,NULL,860664840
930,2013-12-30,140892,116803,860501283
931,2014-07-30,0,0,860686270
932,2014-06-30,736216,679217,860113854
933,2013-12-30,166339,166339,742440322
934,2014-12-30,47378,45165,860701471
935,2014-08-30,0,0,731654706
936,2014-12-30,0,0,860696058
937,2014-09-30,446305,357692,860702971
938,2013-12-30,714690,NULL,860862181
939,2013-12-30,171613,171613,205326582
940,2012-09-30,64843,64567,742412901
941,2013-12-30,157093,156528,860805268
942,2013-12-30,14387,14387,271463272
943,2010-12-30,0,0,860792803
944,NULL,NULL,NULL,860702642
945,2014-12-30,0,0,270184575
946,NULL,NULL,NULL,860928436
947,NULL,NULL,NULL,860180838
948,2013-12-30,24322,21888,510182197
949,2013-12-30,0,0,742439569
950,2013-12-30,65974,65974,942757453
951,2013-12-30,28026,26817,742549294
952,2013-12-30,0,0,860577585
953,2013-12-30,522474,295557,942689863
954,NULL,NULL,NULL,270712777
955,NULL,NULL,NULL,860277526
956,2013-06-30,0,0,860268334
957,2013-12-30,0,0,651202712
958,2013-06-30,2764836,1933884,860438592
959,NULL,NULL,NULL,134304974
960,2013-12-30,73628,66842,275166774
961,2013-12-30,542678,509033,942788812
962,2013-12-30,0,0,261446925
963,2013-12-30,15860,15118,237425780
964,2014-06-30,1917159,1217916,237037310
965,2014-06-30,0,0,200641335
966,2014-06-30,0,0,860937968
967,2013-06-30,3890252,2678409,866006371
968,2014-12-30,0,0,261347094
969,2014-12-30,0,0,860687426
970,2014-06-30,8150855,3304365,942379052
971,2013-12-30,76626,75611,271326401
972,2014-12-30,0,0,43829303
973,2014-12-30,0,0,300169720
974,2013-12-30,47375,47375,208946149
975,2013-12-30,55359,46937,273436708
976,2013-12-30,84763,73810,264572636
977,2013-12-30,0,0,861002922
978,NULL,NULL,NULL,300325633
979,2013-12-30,0,0,542167681
980,2013-12-30,0,0,860766847
981,2013-12-30,0,0,860344311
982,2013-08-30,3310,3310,300048605
983,2014-12-30,0,0,860901729
984,2012-12-30,0,NULL,860750873
985,2014-12-30,89436,89436,860933814
986,2013-06-30,0,0,860734182
987,NULL,NULL,NULL,860700744
988,2013-12-30,124160,NULL,205393749
989,2013-12-30,42031,42031,680051663
990,2013-06-30,796765,755147,953825203
991,2014-12-30,0,0,330545947
992,NULL,NULL,NULL,465386985
993,2014-12-30,0,0,391728375
994,2013-06-30,2277028,1826158,954606381
995,NULL,NULL,NULL,941637804
996,2014-05-30,1268146,327632,270410240
997,NULL,NULL,NULL,10754015
998,2014-12-30,131777,131777,953713087
999,2014-12-30,0,0,452673554
1000,2013-12-30,1137267,896891,942831253
1001,2013-06-30,914111,914111,200118582
1002,2013-12-30,53379,53379,954646322
1003,2012-12-30,0,0,911886220
1004,2014-09-30,54481,54481,770286794
1005,NULL,NULL,NULL,330389011
1006,2013-06-30,875790,759680,954676760
1007,2014-06-30,0,0,273292471
1008,2013-12-30,176816,157856,770165945
1009,2012-12-30,0,0,770341721
1010,2013-09-30,1474719,1291615,330477640
1011,NULL,NULL,NULL,943361924
1012,NULL,NULL,NULL,953169728
1013,2014-12-30,14063,14063,134290713
1014,2014-06-30,3497569,3163057,943226801
1015,2014-12-30,0,0,510139572
1016,2014-12-30,0,0,946132782
1017,2013-12-30,375428,346005,942464751
1018,2013-12-30,0,0,943229651
1019,2013-12-30,0,0,262620567
1020,2014-06-30,0,0,205139665
1021,2014-06-30,0,0,330272918
1022,2014-12-30,0,0,770674639
1023,2013-12-30,108709,108709,330548795
1024,NULL,NULL,NULL,941688321
1025,2014-12-30,0,0,237455663
1026,NULL,NULL,NULL,330891222
1027,2014-10-30,65871,54870,942694714
1028,2014-12-30,0,0,954190309
1029,2014-12-30,0,0,237372694
1030,2014-06-30,190821940,121050165,951921340
1031,2015-01-30,0,0,942920481
1032,2014-12-30,225397,207279,946100957
1033,2013-12-30,0,0,860480408
1034,NULL,NULL,NULL,300478287
1035,2013-12-30,54192,53574,952624789
1036,2013-12-30,0,0,461800288
1037,NULL,NULL,NULL,682079939
1038,2013-12-30,0,0,263235193
1039,2013-06-30,31825839,31173334,526072925
1040,NULL,NULL,NULL,237259881
1041,NULL,NULL,NULL,452677303
1042,2013-12-30,22458,22458,262653674
1043,NULL,NULL,NULL,954699638
1044,2013-12-30,911965,824171,412077818
1045,2014-04-30,12520,NULL,911979324
1046,2013-12-30,394630,248541,236269518
1047,2014-09-30,185995,185995,956093996
1048,2013-12-30,77888,73405,237169765
1049,2014-01-30,382545,255691,953804132
1050,2012-12-30,198082,198082,208860766
1051,2013-12-30,0,0,953247506
1052,2008-06-30,NULL,NULL,330008174
1053,2014-06-30,0,0,680042264
1054,2014-12-30,0,0,942536489
1055,2013-12-30,181663,122605,510152954
1056,2014-06-30,0,0,371567125
1057,2013-12-30,0,0,452530183
1058,2014-06-30,0,0,942675430
1059,2013-06-30,99173227,NULL,256774871
1060,NULL,NULL,NULL,952700597
1061,2013-12-30,286197,151857,911944094
1062,NULL,NULL,NULL,952228663
1063,NULL,NULL,NULL,953791366
1064,2013-12-30,58133,58133,271002922
1065,2013-12-30,235988,185859,942457532
1066,2013-12-30,0,0,861106584
1067,2014-12-30,533162,533162,330205333
1068,2014-06-30,17452,16180,330131838
1069,2013-12-30,404431,271957,237107105
1070,2014-12-30,186092,141451,770175792
1071,2013-12-30,38286191,33641453,330532354
1072,2013-12-30,122087,122087,770528762
1073,NULL,NULL,NULL,946001347
1074,2014-06-30,173047,170902,273472778
1075,2014-05-30,138304,138304,510191105
1076,NULL,NULL,NULL,680192580
1077,2014-09-30,0,0,680232871
1078,2013-12-30,1052333,1052333,954320174
1079,2013-12-30,569554,505330,481269978
1080,2013-12-30,71590,63927,202219627
1081,2013-06-30,18432778,15183141,954217197
1082,NULL,NULL,NULL,956006143
1083,NULL,NULL,NULL,770225910
1084,2013-12-30,0,0,200391402
1085,2013-12-30,0,0,342061638
1086,2014-06-30,2482162,2380625,952907884
1087,2013-12-30,68557,68557,954556837
1088,NULL,NULL,NULL,956002272
1089,2013-12-30,0,0,264341949
1090,2014-05-30,870424,839368,956134270
1091,2013-06-30,3129445131,2793533540,951644600
1092,NULL,NULL,NULL,956006145
1093,NULL,NULL,NULL,330831357
1094,2014-04-30,66305160,62814020,941021164
1095,2014-06-30,234509814,199717589,950549600
1096,NULL,NULL,NULL,956006644
1097,NULL,NULL,NULL,912153805
1098,2014-06-30,0,0,371437911
1099,2014-06-30,152767666,81478483,956102146
1100,2013-12-30,532426,452350,680387761
1101,2014-06-30,24282,24282,330583639
1102,2014-06-30,95594,90326,952859355
1103,2013-12-30,58411,27049,770463617
1104,2013-06-30,26800554,26396595,941610694
1105,2013-12-30,254483,236005,680157927
1106,2013-06-30,55005,54462,770461309
1107,2015-02-28,0,0,770011193
1108,2013-06-30,41240546,28067374,941704765
1109,2011-12-30,0,0,208031808
1110,NULL,NULL,NULL,680342035
1111,2015-02-28,0,0,952428560
1112,2013-06-30,2930702,2136212,951916045
1113,2014-09-30,0,0,943182577
1114,NULL,NULL,NULL,770070782
1115,2014-12-30,0,0,273239800
1116,2013-12-30,0,0,942572656
1117,2014-10-30,672576,631296,753057889
1118,2013-12-30,19653220,15274149,953947744
1119,2014-12-30,0,0,931211177
1120,2013-09-30,171920,26156,911904238
1121,2014-12-30,0,0,562562985
1122,2013-08-30,24194977828,4936509854,941156365
1123,2014-12-30,1,NULL,205768583
1124,2014-06-30,95004,95004,956092498
1125,2014-05-30,1319624,654817,770125694
1126,2013-12-30,0,0,953618951
1127,2013-12-30,0,0,383803343
1128,2014-06-30,0,0,770428960
1129,NULL,NULL,NULL,203837842
1130,2013-12-30,875196,634420,952932292
1131,2014-06-30,88237,88237,330880998
1132,2014-06-30,3622069,3622069,200857447
1133,2014-12-30,0,0,274004471
1134,2014-06-30,480373,354480,237401609
1135,2011-12-30,0,0,770340343
1136,2014-12-30,0,0,311527241
1137,2014-08-30,5948525,5119632,680033227
1138,2014-09-30,3953374,865745,946115373
1139,2013-12-30,0,0,943377556
1140,2014-12-30,0,0,201956280
1141,2012-03-30,0,0,912004284
1142,2013-12-30,11017094,10202687,900401015
1143,2014-12-30,0,0,820587834
1144,NULL,NULL,NULL,330632102
1145,2014-11-30,1597847,NULL,680002178
1146,2013-12-30,0,0,943051470
1147,2013-12-30,324360,229912,946104011
1148,2013-12-30,0,0,311604870
1149,2013-06-30,99461387,50605077,132981115
1150,2013-12-30,18310273,NULL,330105049
1151,2014-06-30,185661,185661,942762282
1152,2014-12-30,0,0,462169048
1153,2014-05-30,163692,54255,510180759
1154,NULL,NULL,NULL,946002123
1155,2014-06-30,0,0,942619129
1156,NULL,NULL,NULL,270568192
1157,2014-12-30,0,0,454663268
1158,NULL,NULL,NULL,463675600
1159,2013-12-30,0,0,953915145
1160,2014-12-30,0,0,957566810
1161,2013-12-30,30065,17092,942202782
1162,2014-09-30,0,0,237108993
1163,NULL,NULL,NULL,330844560
1164,2013-12-30,3951,3001,953526944
1165,2014-10-30,0,0,942806938
1166,2014-06-30,168284,43162,770019197
1167,2013-12-30,0,0,452830223
1168,2014-06-30,202315,165209,952408625
1169,2013-12-30,0,0,261336678
1170,NULL,NULL,NULL,330245113
1171,2011-12-30,0,0,542116202
1172,2014-12-30,0,0,942792057
1173,2014-12-30,0,0,450610536
1174,2013-12-30,0,0,742563917
1175,NULL,NULL,NULL,956002227
1176,NULL,NULL,NULL,946036494
1177,2013-06-30,48977,48977,943123536
1178,2013-12-30,405506,286337,680011939
1179,2014-12-30,0,0,954642330
1180,2013-12-30,122421,112541,330527665
1181,2013-12-30,67159,51702,770480092
1182,2013-12-30,120,NULL,270494288
1183,2014-12-30,0,0,20784156
1184,2014-06-30,26855,24532,952997941
1185,2013-12-30,20664,NULL,770463157
1186,NULL,NULL,NULL,471084654
1187,2013-06-30,85001785,79726645,330413730
1188,2012-12-30,0,0,237101540
1189,2014-07-30,0,0,954593208
1190,2014-12-30,0,0,954617425
1191,2013-12-30,9302568,NULL,273032164
1192,2013-12-30,0,0,205221247
1193,2014-09-30,0,0,770555231
1194,NULL,NULL,NULL,463216285
1195,2013-12-30,195434,195434,770401050
1196,2014-12-30,0,0,943347112
1197,NULL,NULL,NULL,471555043
1198,NULL,NULL,NULL,954418309
1199,2014-09-30,47012,47012,510135664
1200,2014-12-30,0,0,942411929
1201,2013-12-30,73282,73282,203822545
1202,NULL,NULL,NULL,770563277
1203,NULL,NULL,NULL,941637174
1204,2013-12-30,61866,58634,237441239
1205,2014-12-30,0,0,680200803
1206,2013-12-30,30,30,263235646
1207,2013-12-30,0,0,300060320
1208,NULL,NULL,NULL,946390556
1209,NULL,NULL,NULL,330696477
1210,2014-03-30,487055,301199,931116690
1211,2014-06-30,328157,240554,352161389
1212,NULL,NULL,NULL,946002633
1213,2014-06-30,1109599,980785,330585381
1214,2014-09-30,404441,223240,951884723
1215,2014-07-30,119705,102551,770233074
1216,2014-12-30,0,0,953397316
1217,2014-06-30,386238,189418,237072481
1218,2014-05-30,0,0,611471807
1219,2014-06-30,0,0,201470989
1220,2014-08-30,10,10,201542874
1221,2013-06-30,91703732,91703732,941156258
1222,2014-12-30,88530,81063,770232241
1223,NULL,NULL,NULL,954631290
1224,2013-12-30,0,0,205776746
1225,NULL,NULL,NULL,61832736
1226,2013-12-30,17178,17178,680058118
1227,NULL,NULL,NULL,330466188
1228,2014-06-30,145649,135943,330456042
1229,2013-12-30,0,0,263131794
1230,2014-12-30,0,0,331053783
1231,2013-12-30,0,0,237408502
1232,2014-12-30,18788,18788,431976878
1233,2013-12-30,16020,16020,943258787
1234,2014-12-30,0,0,943235964
1235,2013-12-30,254024,239894,510200628
1236,2014-06-30,0,0,330861185
1237,2013-12-30,0,0,680424435
1238,2014-12-30,0,0,954319784
1239,2013-09-30,96773,35418,770480342
1240,2013-12-30,91174,85082,237451417
1241,2013-06-30,1989911,1963459,940385620
1242,2013-06-30,96662,96662,880108599
1243,2013-12-30,100274,69035,264153626
1244,2013-12-30,249369,249369,943244506
1245,2013-12-30,361,361,912106534
1246,2013-06-30,56498,56498,383760736
1247,2014-12-30,0,0,562298408
1248,NULL,NULL,NULL,956000941
1249,2013-12-30,537956,237363,770420446
1250,2013-06-30,426401,404298,946210870
1251,2014-06-30,0,0,330144684
1252,NULL,NULL,NULL,770320476
1253,2013-12-30,1057759,1057759,943015670
1254,2014-06-30,211006,210422,953865927
1255,NULL,NULL,NULL,306336750
1256,NULL,NULL,NULL,300232137
1257,NULL,NULL,NULL,956006142
1258,2014-06-30,110267,59934,260661826
1259,2014-12-30,74527,74527,204808852
1260,2014-12-30,0,0,651320969
1261,NULL,NULL,NULL,770517971
1262,2013-12-30,4478387,2687022,942698626
1263,2014-06-30,136856,136856,943111428
1264,2013-12-30,203878,145060,330215579
1265,2013-12-30,833631,729365,942902791
1266,2011-12-30,0,0,262048637
1267,2013-12-30,0,0,330473734
1268,2014-09-30,0,0,453620320
1269,2014-12-30,0,0,204061798
1270,2013-12-30,183124,183124,271789245
1271,2013-12-30,95491,66948,770253612
1272,2013-12-30,5601,5601,205022782
1273,2014-06-30,10208,8333,830443585
1274,2013-12-30,14090,14090,208312452
1275,2014-06-30,118451,73847,770329429
1276,NULL,NULL,NULL,946003997
1277,2013-12-30,0,0,954468604
1278,NULL,NULL,NULL,205119097
1279,2013-06-30,77497,77497,942210551
1280,NULL,NULL,NULL,954158637
1281,2014-12-30,0,0,680386013
1282,2013-12-30,1520,NULL,680354495
1283,NULL,NULL,NULL,942915156
1284,NULL,NULL,NULL,952648015
1285,NULL,NULL,NULL,810656758
1286,2013-12-30,0,0,942375719
1287,2013-12-30,74833,69650,770174405
1288,2014-06-30,451436,451436,770457562
1289,2014-09-30,92205,85182,956137506
1290,2012-12-30,0,0,454410849
1291,2013-12-30,158342,136935,953366635
1292,2013-12-30,47617,45502,770522799
1293,2014-03-30,587534,510494,680036947
1294,2013-12-30,0,0,237359104
1295,NULL,NULL,NULL,274256157
1296,2013-12-30,69335,NULL,770574338
1297,2014-06-30,936752,860315,330944424
1298,NULL,NULL,NULL,942897542
1299,2013-12-30,567891,469150,942674852
1300,NULL,NULL,NULL,956197589
1301,NULL,NULL,NULL,770436664
1302,NULL,NULL,NULL,510138199
1303,NULL,NULL,NULL,943127664
1304,2014-12-30,0,0,273401463
1305,2013-12-30,59011419,NULL,237228407
1306,2014-02-28,3396369,3152368,951880698
1307,2014-09-30,0,0,330932249
1308,2014-12-30,0,0,770370315
1309,2014-12-30,0,0,770231119
1310,NULL,NULL,NULL,943084147
1311,NULL,NULL,NULL,943165308
1312,2014-12-30,0,0,942289091
1313,2013-12-30,121692,107237,680197219
1314,2014-12-30,129273,129273,943322708
1315,2014-04-30,512503,512503,954328467
1316,2013-12-30,197054,189654,943198743
1317,NULL,NULL,NULL,941539563
1318,2013-12-30,187332,184869,770220629
1319,2013-12-30,132819,126853,582667551
1320,NULL,NULL,NULL,271373923
1321,2014-12-30,0,0,470917961
1322,2012-12-30,0,0,770372604
1323,2013-12-30,178400,159823,770342442
1324,2013-12-30,26298,26298,943118070
1325,2014-12-30,0,0,912168547
1326,2014-12-30,0,0,770112408
1327,2014-03-30,235984,204671,770280796
1328,2014-06-30,0,0,953010728
1329,2012-12-30,0,0,912156075
1330,NULL,NULL,NULL,956005521
1331,NULL,NULL,NULL,470881547
1332,NULL,NULL,NULL,941670563
1333,2014-06-30,117997,102602,953289645
1334,2013-06-30,NULL,NULL,952390657
1335,NULL,NULL,NULL,770324079
1336,NULL,NULL,NULL,953676340
1337,NULL,NULL,NULL,931137247
1338,2014-06-30,4279829,3992515,680422370
1339,2013-06-30,7020667,6504489,330106161
1340,NULL,NULL,NULL,956002754
1341,NULL,NULL,NULL,680086954
1342,2014-12-30,0,0,680030150
1343,2014-12-30,78518,78518,593819450
1344,2013-12-30,0,0,352364380
1345,2014-06-30,240643,237842,680341188
1346,2014-12-30,0,0,942807823
1347,2013-06-30,1555376,388936,942740978
1348,2014-05-30,18010,0,680415908
1349,2014-06-30,1921683,1862766,943178735
1350,NULL,NULL,NULL,330534412
1351,2014-08-30,8077969,7849289,942870828
1352,NULL,NULL,NULL,770563472
1353,2014-06-30,435328,395126,330244625
1354,NULL,NULL,NULL,953314312
